_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,id_rel,sentena_sem_relao,sentena_sem_relao:confidence,txt_rel,html,id_ent1,id_ent2,id_rel_gold,id_sent,id_txt,sentena_sem_relao_gold,txt_rel_gold ,agree
1293280515,False,finalized,3,7/11/2017 02:36:03,-1 20 -1,True,0.6716,Sentença sem relação de Sentença sem relação,"<span data-id='0'>A</span> <span data-id='1'>realização</span> <span data-id='2'>é</span> <span data-id='3'>fruto</span> <span data-id='4'>de</span> <span data-id='5'>uma</span> <span data-id='6'>parceria</span> <span data-id='7'>entre</span> <span data-id='8'>a</span> <span data-id='9'>companhia</span> <span data-id='10'>de</span> <span data-id='11'>biotecnologia</span> <span data-id='12'class='org'>Advanced_Cell_Technology</span> <span data-id='13'class='word'>,</span> <span data-id='14'class='word'>de</span> <span data-id='15'class='entity'>Massachusetts</span> <span data-id='16'class='word'>,</span> <span data-id='17'class='word'>o</span> <span data-id='18'class='entity'>Centro_Sioux</span> <span data-id='19'class='word'>,</span> <span data-id='20'class='word'>de</span> <span data-id='21'class='plc'>Iowa</span> <span data-id='22'>,</span> <span data-id='23'>e</span> <span data-id='24'>o</span> <span data-id='25-28'class='entity'>Centro_para_Reprodução_de_Espécies_Ameaçadas de a Sociedade_Zoológica_de_San_Diego</span> <span data-id='29'>,</span> <span data-id='30'>em</span> <span data-id='31'>a</span> <span data-id='32'class='entity'>Califórnia</span> <span data-id='33'>.</span> ",12,21,,S3,CIENCIA_2003_24212,, ,66
1293280516,False,finalized,3,7/10/2017 23:23:55,-1 22 -1,True,0.6862,"Sentença sem relação , Sentença sem relação","<span data-id='0'>A</span> <span data-id='1'>realização</span> <span data-id='2'>é</span> <span data-id='3'>fruto</span> <span data-id='4'>de</span> <span data-id='5'>uma</span> <span data-id='6'>parceria</span> <span data-id='7'>entre</span> <span data-id='8'>a</span> <span data-id='9'>companhia</span> <span data-id='10'>de</span> <span data-id='11'>biotecnologia</span> <span data-id='12'class='org'>Advanced_Cell_Technology</span> <span data-id='13'class='word'>,</span> <span data-id='14'class='word'>de</span> <span data-id='15'class='entity'>Massachusetts</span> <span data-id='16'class='word'>,</span> <span data-id='17'class='word'>o</span> <span data-id='18'class='entity'>Centro_Sioux</span> <span data-id='19'class='word'>,</span> <span data-id='20'class='word'>de</span> <span data-id='21'class='entity'>Iowa</span> <span data-id='22'class='word'>,</span> <span data-id='23'class='word'>e</span> <span data-id='24'class='word'>o</span> <span data-id='25-28'class='org'>Centro_para_Reprodução_de_Espécies_Ameaçadas de a Sociedade_Zoológica_de_San_Diego</span> <span data-id='29'>,</span> <span data-id='30'>em</span> <span data-id='31'>a</span> <span data-id='32'class='entity'>Califórnia</span> <span data-id='33'>.</span> ",12,25-28,,S3,CIENCIA_2003_24212,, ,66
1293280525,False,finalized,3,7/10/2017 21:23:46,29 29 30,False,1.0,( ( ou,"<span data-id='0'>Os</span> <span data-id='1'class='entity'>dois</span> <span data-id='2'>nascimentos</span> <span data-id='3'>,</span> <span data-id='4'>ocorridos</span> <span data-id='5'>em</span> <span data-id='6-10'class='entity'>1º e 3 de abril</span> <span data-id='11'>,</span> <span data-id='12'>marcam</span> <span data-id='13'>o</span> <span data-id='14'>início</span> <span data-id='15'>de</span> <span data-id='16'>uma</span> <span data-id='17'>nova</span> <span data-id='18'>fase</span> <span data-id='19'>para</span> <span data-id='20'>um</span> <span data-id='21'>projeto</span> <span data-id='22'>que</span> <span data-id='23'>já</span> <span data-id='24'>atraía</span> <span data-id='25'>interesse</span> <span data-id='26'>,</span> <span data-id='27'>o</span> <span data-id='28'class='org'>Frozen_Zoo</span> <span data-id='29'class='word'>(</span> <span data-id='30'class='word'>ou</span> <span data-id='31'class='org'>Zoológico_Congelado</span> <span data-id='32'>,</span> <span data-id='33'>em</span> <span data-id='34'>a</span> <span data-id='35'>tradução</span> <span data-id='36'>para</span> <span data-id='37'>o</span> <span data-id='38'>português</span> <span data-id='39'>)</span> <span data-id='40'>.</span> ",28,31,,S4,CIENCIA_2003_24212,, ,66
1293280526,False,finalized,3,7/10/2017 23:28:53,"10,11 11 10,11",False,1.0,coordenado por por coordenado por,"<span data-id='0'class='entity'>Hoje</span> <span data-id='1'>,</span> <span data-id='2'>a</span> <span data-id='3'>coleção</span> <span data-id='4'>de</span> <span data-id='5'>o</span> <span data-id='6'class='org'>Frozen_Zoo</span> <span data-id='7'class='word'>,</span> <span data-id='8'class='word'>que</span> <span data-id='9'class='word'>é</span> <span data-id='10'class='word'>coordenado</span> <span data-id='11'class='word'>por</span> <span data-id='12'class='word'>o</span> <span data-id='13'class='word'>geneticista</span> <span data-id='14'class='per'>Oliver_Ryder</span> <span data-id='15'>,</span> <span data-id='16'>é</span> <span data-id='17'>a</span> <span data-id='18'>maior</span> <span data-id='19'>de</span> <span data-id='20'>o</span> <span data-id='21'>mundo</span> <span data-id='22'>.</span> ",6,14,,S6,CIENCIA_2003_24212,, ,66
1293280533,False,finalized,3,7/10/2017 23:29:52,-1 34 -1,True,0.6517,Sentença sem relação de Sentença sem relação,"<span data-id='0'>O</span> <span data-id='1'>achado</span> <span data-id='2'>foi</span> <span data-id='3'>apresentado</span> <span data-id='4'>por</span> <span data-id='5'class='entity'>Mark_Mattson</span> <span data-id='6'>,</span> <span data-id='7'>de</span> <span data-id='8'>o</span> <span data-id='9'class='org'>Instituto_Nacional_do_Envelhecimentos</span> <span data-id='10'class='word'>de</span> <span data-id='11'class='word'>os</span> <span data-id='12'class='entity'>EUA</span> <span data-id='13'class='word'>,</span> <span data-id='14'class='word'>durante</span> <span data-id='15'class='word'>a</span> <span data-id='16-20'class='entity'>170ª Reunião_Anual de a AAAS</span> <span data-id='21'class='word'>(</span> <span data-id='22-25'class='entity'>Associação_Americana para o Avanço_da_Ciência</span> <span data-id='26'class='word'>)</span> <span data-id='27'class='word'>,</span> <span data-id='28'class='word'>em</span> <span data-id='29'class='entity'>Seattle</span> <span data-id='30'class='word'>,</span> <span data-id='31'class='word'>em</span> <span data-id='32'class='word'>o</span> <span data-id='33'class='word'>noroeste</span> <span data-id='34'class='word'>de</span> <span data-id='35'class='word'>os</span> <span data-id='36'class='plc'>Estados_Unidos</span> <span data-id='37'>.</span> ",9,36,,S2,CIENCIA_2004_26423,, ,66
1293280534,False,finalized,3,7/10/2017 21:14:04,-1 21 -1,True,0.6765,Sentença sem relação ( Sentença sem relação,"<span data-id='0'>O</span> <span data-id='1'>achado</span> <span data-id='2'>foi</span> <span data-id='3'>apresentado</span> <span data-id='4'>por</span> <span data-id='5'class='per'>Mark_Mattson</span> <span data-id='6'class='word'>,</span> <span data-id='7'class='word'>de</span> <span data-id='8'class='word'>o</span> <span data-id='9'class='entity'>Instituto_Nacional_do_Envelhecimentos</span> <span data-id='10'class='word'>de</span> <span data-id='11'class='word'>os</span> <span data-id='12'class='entity'>EUA</span> <span data-id='13'class='word'>,</span> <span data-id='14'class='word'>durante</span> <span data-id='15'class='word'>a</span> <span data-id='16-20'class='entity'>170ª Reunião_Anual de a AAAS</span> <span data-id='21'class='word'>(</span> <span data-id='22-25'class='org'>Associação_Americana para o Avanço_da_Ciência</span> <span data-id='26'>)</span> <span data-id='27'>,</span> <span data-id='28'>em</span> <span data-id='29'class='entity'>Seattle</span> <span data-id='30'>,</span> <span data-id='31'>em</span> <span data-id='32'>o</span> <span data-id='33'>noroeste</span> <span data-id='34'>de</span> <span data-id='35'>os</span> <span data-id='36'class='entity'>Estados_Unidos</span> <span data-id='37'>.</span> ",22-25,5,,S2,CIENCIA_2004_26423,, ,66
1293280535,False,finalized,3,7/10/2017 21:14:04,-1 21 -1,True,0.6765,Sentença sem relação ( Sentença sem relação,"<span data-id='0'>O</span> <span data-id='1'>achado</span> <span data-id='2'>foi</span> <span data-id='3'>apresentado</span> <span data-id='4'>por</span> <span data-id='5'class='entity'>Mark_Mattson</span> <span data-id='6'>,</span> <span data-id='7'>de</span> <span data-id='8'>o</span> <span data-id='9'class='entity'>Instituto_Nacional_do_Envelhecimentos</span> <span data-id='10'>de</span> <span data-id='11'>os</span> <span data-id='12'class='plc'>EUA</span> <span data-id='13'class='word'>,</span> <span data-id='14'class='word'>durante</span> <span data-id='15'class='word'>a</span> <span data-id='16-20'class='entity'>170ª Reunião_Anual de a AAAS</span> <span data-id='21'class='word'>(</span> <span data-id='22-25'class='org'>Associação_Americana para o Avanço_da_Ciência</span> <span data-id='26'>)</span> <span data-id='27'>,</span> <span data-id='28'>em</span> <span data-id='29'class='entity'>Seattle</span> <span data-id='30'>,</span> <span data-id='31'>em</span> <span data-id='32'>o</span> <span data-id='33'>noroeste</span> <span data-id='34'>de</span> <span data-id='35'>os</span> <span data-id='36'class='entity'>Estados_Unidos</span> <span data-id='37'>.</span> ",22-25,12,,S2,CIENCIA_2004_26423,, ,66
1293280539,False,finalized,3,7/10/2017 23:39:24,-1 11 11,False,0.6742,Sentença sem relação ( (,"<span data-id='0'>Por_outro_lado</span> <span data-id='1'>,</span> <span data-id='2'>diz</span> <span data-id='3'class='entity'>Benjamin_Wolozin</span> <span data-id='4'>,</span> <span data-id='5'>de</span> <span data-id='6'>o</span> <span data-id='7-10'class='org'>Centro_Médico de a Universidade_Loyola</span> <span data-id='11'class='word'>(</span> <span data-id='12'class='plc'>Chicago</span> <span data-id='13'>,</span> <span data-id='14'class='entity'>EUA</span> <span data-id='15'>)</span> <span data-id='16'>,</span> <span data-id='17'>o</span> <span data-id='18'>local</span> <span data-id='19'>onde</span> <span data-id='20'>as</span> <span data-id='21'>moléculas</span> <span data-id='22'>de</span> <span data-id='23'>colesterol</span> <span data-id='24'>se</span> <span data-id='25'>abrigam</span> <span data-id='26'>em</span> <span data-id='27'>a</span> <span data-id='28'>membrana</span> <span data-id='29'>é</span> <span data-id='30'>também</span> <span data-id='31'>a</span> <span data-id='32'>região</span> <span data-id='33'>em</span> <span data-id='34'>a</span> <span data-id='35'>qual</span> <span data-id='36'>estão</span> <span data-id='37'>as</span> <span data-id='38'>enzimas</span> <span data-id='39'>(</span> <span data-id='40'>moléculas</span> <span data-id='41'>que</span> <span data-id='42'>aceleram</span> <span data-id='43'>reações</span> <span data-id='44'>químicas</span> <span data-id='45'>)</span> <span data-id='46'>responsáveis</span> <span data-id='47'>por</span> <span data-id='48'>produzir</span> <span data-id='49'>a</span> <span data-id='50'>beta-amilóide</span> <span data-id='51'>.</span> ",7-10,12,,S15,CIENCIA_2004_26423,, ,66
1293280540,False,finalized,3,7/10/2017 21:22:51,11 11 -1,False,0.6618,( ( Sentença sem relação,"<span data-id='0'>Por_outro_lado</span> <span data-id='1'>,</span> <span data-id='2'>diz</span> <span data-id='3'class='entity'>Benjamin_Wolozin</span> <span data-id='4'>,</span> <span data-id='5'>de</span> <span data-id='6'>o</span> <span data-id='7-10'class='org'>Centro_Médico de a Universidade_Loyola</span> <span data-id='11'class='word'>(</span> <span data-id='12'class='entity'>Chicago</span> <span data-id='13'class='word'>,</span> <span data-id='14'class='plc'>EUA</span> <span data-id='15'>)</span> <span data-id='16'>,</span> <span data-id='17'>o</span> <span data-id='18'>local</span> <span data-id='19'>onde</span> <span data-id='20'>as</span> <span data-id='21'>moléculas</span> <span data-id='22'>de</span> <span data-id='23'>colesterol</span> <span data-id='24'>se</span> <span data-id='25'>abrigam</span> <span data-id='26'>em</span> <span data-id='27'>a</span> <span data-id='28'>membrana</span> <span data-id='29'>é</span> <span data-id='30'>também</span> <span data-id='31'>a</span> <span data-id='32'>região</span> <span data-id='33'>em</span> <span data-id='34'>a</span> <span data-id='35'>qual</span> <span data-id='36'>estão</span> <span data-id='37'>as</span> <span data-id='38'>enzimas</span> <span data-id='39'>(</span> <span data-id='40'>moléculas</span> <span data-id='41'>que</span> <span data-id='42'>aceleram</span> <span data-id='43'>reações</span> <span data-id='44'>químicas</span> <span data-id='45'>)</span> <span data-id='46'>responsáveis</span> <span data-id='47'>por</span> <span data-id='48'>produzir</span> <span data-id='49'>a</span> <span data-id='50'>beta-amilóide</span> <span data-id='51'>.</span> ",7-10,14,,S15,CIENCIA_2004_26423,, ,66
1293280547,False,finalized,3,7/11/2017 17:12:12,9 9 -1,False,0.6694,( ( Sentença sem relação,"<span data-id='0'>em</span> <span data-id='1'>o</span> <span data-id='2'>início</span> <span data-id='3'>de</span> <span data-id='4'>o</span> <span data-id='5'>mês</span> <span data-id='6'>,</span> <span data-id='7'>o</span> <span data-id='8'class='org'>CCNE</span> <span data-id='9'class='word'>(</span> <span data-id='10'class='org'>Comitê_Consultivo_Nacional_de_Ética</span> <span data-id='11'>)</span> <span data-id='12'>,</span> <span data-id='13'>órgão</span> <span data-id='14'>que</span> <span data-id='15'>orienta</span> <span data-id='16'>o</span> <span data-id='17'>governo</span> <span data-id='18'>francês</span> <span data-id='19'>sobre</span> <span data-id='20'>aspectos</span> <span data-id='21'>éticos</span> <span data-id='22'>de</span> <span data-id='23'>a</span> <span data-id='24'>biotecnologia</span> <span data-id='25'>,</span> <span data-id='26'>reforçou</span> <span data-id='27'>a</span> <span data-id='28'>posição</span> <span data-id='29'>de</span> <span data-id='30'>a</span> <span data-id='31'>ministra</span> <span data-id='32'>,</span> <span data-id='33'>alegando</span> <span data-id='34'>que</span> <span data-id='35'>""</span> <span data-id='36'>o</span> <span data-id='37'>conhecimento</span> <span data-id='38'>de</span> <span data-id='39'>a</span> <span data-id='40'>sequência</span> <span data-id='41'>de</span> <span data-id='42'>um</span> <span data-id='43'>gene</span> <span data-id='44'>não</span> <span data-id='45'>pode</span> <span data-id='46'>ser</span> <span data-id='47'>assimilado</span> <span data-id='48'>como</span> <span data-id='49'>produto</span> <span data-id='50'>patenteado</span> <span data-id='51'>e</span> <span data-id='52'>,</span> <span data-id='53'>portanto</span> <span data-id='54'>,</span> <span data-id='55'>não</span> <span data-id='56'>é</span> <span data-id='57'>patenteável</span> <span data-id='58'>""</span> <span data-id='59'>.</span> ",8,10,,S7,CIENCIA_2000_6381,, ,66
1293280554,False,finalized,3,7/11/2017 03:40:41,17 17 -1,False,0.693,( ( Sentença sem relação,"<span data-id='0'>Temendo</span> <span data-id='1'>que</span> <span data-id='2'>a</span> <span data-id='3'class='entity'>Nasa</span> <span data-id='4'>tenha</span> <span data-id='5'>de</span> <span data-id='6'>aposentar</span> <span data-id='7'>seus</span> <span data-id='8'>ônibus</span> <span data-id='9'>espaciais</span> <span data-id='10'>antes</span> <span data-id='11'>mesmo</span> <span data-id='12'>de</span> <span data-id='13'class='entity'>2010</span> <span data-id='14'>,</span> <span data-id='15'>a</span> <span data-id='16'class='org'>ESA</span> <span data-id='17'class='word'>(</span> <span data-id='18'class='org'>Agência_Espacial_Européia</span> <span data-id='19'>)</span> <span data-id='20'>já</span> <span data-id='21'>está</span> <span data-id='22'>estudando</span> <span data-id='23'>o</span> <span data-id='24'>que</span> <span data-id='25'>fazer</span> <span data-id='26'>caso</span> <span data-id='27'>seu</span> <span data-id='28'>módulo</span> <span data-id='29'>não</span> <span data-id='30'>possa</span> <span data-id='31'>ir</span> <span data-id='32'>a</span> <span data-id='33'>o</span> <span data-id='34'>espaço</span> <span data-id='35'>.</span> ",16,18,,S25,CIENCIA_2005_28754,, ,66
1293280557,False,finalized,3,7/11/2017 12:23:57,9 -1 9,False,0.6856,( Sentença sem relação (,"<span data-id='0'>O</span> <span data-id='1'class='entity'>Maldi</span> <span data-id='2'>feito</span> <span data-id='3'>por</span> <span data-id='4'>o</span> <span data-id='5'>grupo</span> <span data-id='6'>de</span> <span data-id='7'>o</span> <span data-id='8'class='org'>LIP</span> <span data-id='9'class='word'>(</span> <span data-id='10'class='org'>Laboratório_de_Instrumentação_e_Partículas</span> <span data-id='11'>)</span> <span data-id='12'>,</span> <span data-id='13'>de</span> <span data-id='14'>o</span> <span data-id='15'class='entity'>Instituto_de_Física</span> <span data-id='16'>,</span> <span data-id='17'>também</span> <span data-id='18'>financiado</span> <span data-id='19'>por</span> <span data-id='20'>a</span> <span data-id='21'class='entity'>Fapesp</span> <span data-id='22'>,</span> <span data-id='23'>saiu</span> <span data-id='24'>bem</span> <span data-id='25'>mais</span> <span data-id='26'>em_conta</span> <span data-id='27'>:</span> ",8,10,,S11,CIENCIA_2002_22029,, ,66
1293280559,False,finalized,3,7/11/2017 17:12:12,"-1 -1 18,19",True,0.6694,Sentença sem relação Sentença sem relação financiado por,"<span data-id='0'>O</span> <span data-id='1'class='entity'>Maldi</span> <span data-id='2'>feito</span> <span data-id='3'>por</span> <span data-id='4'>o</span> <span data-id='5'>grupo</span> <span data-id='6'>de</span> <span data-id='7'>o</span> <span data-id='8'class='org'>LIP</span> <span data-id='9'class='word'>(</span> <span data-id='10'class='entity'>Laboratório_de_Instrumentação_e_Partículas</span> <span data-id='11'class='word'>)</span> <span data-id='12'class='word'>,</span> <span data-id='13'class='word'>de</span> <span data-id='14'class='word'>o</span> <span data-id='15'class='entity'>Instituto_de_Física</span> <span data-id='16'class='word'>,</span> <span data-id='17'class='word'>também</span> <span data-id='18'class='word'>financiado</span> <span data-id='19'class='word'>por</span> <span data-id='20'class='word'>a</span> <span data-id='21'class='org'>Fapesp</span> <span data-id='22'>,</span> <span data-id='23'>saiu</span> <span data-id='24'>bem</span> <span data-id='25'>mais</span> <span data-id='26'>em_conta</span> <span data-id='27'>:</span> ",8,21,,S11,CIENCIA_2002_22029,, ,66
1293280561,False,finalized,3,7/10/2017 21:17:05,"-1 -1 18,19",True,0.6618,Sentença sem relação Sentença sem relação financiado por,"<span data-id='0'>O</span> <span data-id='1'class='entity'>Maldi</span> <span data-id='2'>feito</span> <span data-id='3'>por</span> <span data-id='4'>o</span> <span data-id='5'>grupo</span> <span data-id='6'>de</span> <span data-id='7'>o</span> <span data-id='8'class='entity'>LIP</span> <span data-id='9'>(</span> <span data-id='10'class='org'>Laboratório_de_Instrumentação_e_Partículas</span> <span data-id='11'class='word'>)</span> <span data-id='12'class='word'>,</span> <span data-id='13'class='word'>de</span> <span data-id='14'class='word'>o</span> <span data-id='15'class='entity'>Instituto_de_Física</span> <span data-id='16'class='word'>,</span> <span data-id='17'class='word'>também</span> <span data-id='18'class='word'>financiado</span> <span data-id='19'class='word'>por</span> <span data-id='20'class='word'>a</span> <span data-id='21'class='org'>Fapesp</span> <span data-id='22'>,</span> <span data-id='23'>saiu</span> <span data-id='24'>bem</span> <span data-id='25'>mais</span> <span data-id='26'>em_conta</span> <span data-id='27'>:</span> ",10,21,,S11,CIENCIA_2002_22029,, ,66
1293280562,False,finalized,3,7/10/2017 21:20:53,"-1 18,19 -1",True,0.6765,Sentença sem relação financiado por Sentença sem relação,"<span data-id='0'>O</span> <span data-id='1'class='entity'>Maldi</span> <span data-id='2'>feito</span> <span data-id='3'>por</span> <span data-id='4'>o</span> <span data-id='5'>grupo</span> <span data-id='6'>de</span> <span data-id='7'>o</span> <span data-id='8'class='entity'>LIP</span> <span data-id='9'>(</span> <span data-id='10'class='entity'>Laboratório_de_Instrumentação_e_Partículas</span> <span data-id='11'>)</span> <span data-id='12'>,</span> <span data-id='13'>de</span> <span data-id='14'>o</span> <span data-id='15'class='org'>Instituto_de_Física</span> <span data-id='16'class='word'>,</span> <span data-id='17'class='word'>também</span> <span data-id='18'class='word'>financiado</span> <span data-id='19'class='word'>por</span> <span data-id='20'class='word'>a</span> <span data-id='21'class='org'>Fapesp</span> <span data-id='22'>,</span> <span data-id='23'>saiu</span> <span data-id='24'>bem</span> <span data-id='25'>mais</span> <span data-id='26'>em_conta</span> <span data-id='27'>:</span> ",15,21,,S11,CIENCIA_2002_22029,, ,66
1293280568,False,finalized,3,7/10/2017 23:33:42,-1 22 -1,True,0.6517,"Sentença sem relação , Sentença sem relação","<span data-id='0'>O</span> <span data-id='1'>trabalho</span> <span data-id='2'>de</span> <span data-id='3'class='entity'>Someya</span> <span data-id='4'>e</span> <span data-id='5'>seus</span> <span data-id='6'>colegas</span> <span data-id='7'>está</span> <span data-id='8'>publicado</span> <span data-id='9'>em</span> <span data-id='10'>a</span> <span data-id='11'>última</span> <span data-id='12'>edição</span> <span data-id='13'>de</span> <span data-id='14'>a</span> <span data-id='15'>revista</span> <span data-id='16'>de</span> <span data-id='17'>a</span> <span data-id='18'class='org'>Academia_de_Ciências</span> <span data-id='19'class='word'>de</span> <span data-id='20'class='word'>os</span> <span data-id='21'class='entity'>EUA</span> <span data-id='22'class='word'>,</span> <span data-id='23'class='word'>a</span> <span data-id='24-26'class='org'>"" PNAS ""</span> <span data-id='27'>(</span> <span data-id='28'>www.pnas</span> <span data-id='29'>.org</span> <span data-id='30'>)</span> <span data-id='31'>.</span> ",18,24-26,,S35,CIENCIA_2005_28774,, ,66
1293280574,False,finalized,3,7/10/2017 23:30:56,-1 37 -1,True,0.6517,"Sentença sem relação , Sentença sem relação","<span data-id='0'>Pesquisadores</span> <span data-id='1'>de</span> <span data-id='2'>a</span> <span data-id='3'class='entity'>Uenf</span> <span data-id='4'>(</span> <span data-id='5'class='org'>Universidade_Estadual_do_Norte_Fluminense</span> <span data-id='6'class='word'>)</span> <span data-id='7'class='word'>também</span> <span data-id='8'class='word'>estão</span> <span data-id='9'class='word'>usando</span> <span data-id='10'class='word'>o</span> <span data-id='11'class='word'>gene</span> <span data-id='12'class='word'>de</span> <span data-id='13'class='word'>a</span> <span data-id='14'class='entity'>HBsAg</span> <span data-id='15'class='word'>para</span> <span data-id='16'class='word'>conseguir</span> <span data-id='17'class='word'>uma</span> <span data-id='18'class='word'>alface</span> <span data-id='19'class='word'>que</span> <span data-id='20'class='word'>funcione</span> <span data-id='21'class='word'>como</span> <span data-id='22'class='word'>vacina</span> <span data-id='23'class='word'>comestível</span> <span data-id='24'class='word'>contra</span> <span data-id='25'class='word'>a</span> <span data-id='26'class='entity'>hepatite</span> <span data-id='27'class='word'>B.</span> <span data-id='28'class='word'>""</span> <span data-id='29'class='word'>Já</span> <span data-id='30'class='word'>temos</span> <span data-id='31'class='word'>brotos</span> <span data-id='32'class='word'>de</span> <span data-id='33'class='word'>alface</span> <span data-id='34'class='word'>comprovadamente</span> <span data-id='35'class='word'>transgênicos</span> <span data-id='36'class='word'>""</span> <span data-id='37'class='word'>,</span> <span data-id='38'class='word'>disse</span> <span data-id='39'class='per'>Jackson_Marcondes_de_Souza</span> <span data-id='40'>.</span> ",5,39,,S0,CIENCIA_2001_6406,, ,66
1293280581,False,finalized,3,7/11/2017 17:14:31,19 19 -1,False,0.6694,( ( Sentença sem relação,<span data-id='0'>Os</span> <span data-id='1'>estudos</span> <span data-id='2'>são</span> <span data-id='3'>bancados</span> <span data-id='4'>por</span> <span data-id='5'>a</span> <span data-id='6'class='entity'>Fapesp</span> <span data-id='7'>(</span> <span data-id='8'>Fundação_de_Amparo_à_Pesquisa</span> <span data-id='9'>de</span> <span data-id='10'>o</span> <span data-id='11'>Estado</span> <span data-id='12'>de</span> <span data-id='13'>São_Paulo</span> <span data-id='14'>)</span> <span data-id='15'>e</span> <span data-id='16'>por</span> <span data-id='17'>o</span> <span data-id='18'class='org'>CNPq</span> <span data-id='19'class='word'>(</span> <span data-id='20'class='org'>Conselho_Nacional_de_Desenvolvimento_Científico_e_Tecnológico</span> <span data-id='21'>)</span> <span data-id='22'>.</span> ,18,20,,S14,CIENCIA_2005_6518,, ,66
1293280582,False,finalized,3,7/11/2017 02:37:22,"-1 -1 5,6,8",True,0.6716,Sentença sem relação Sentença sem relação foram presos em,"<span data-id='0'class='entity'>Sete</span> <span data-id='1'>ativistas</span> <span data-id='2'>de</span> <span data-id='3'>o</span> <span data-id='4'class='org'>Greenpeace</span> <span data-id='5'class='word'>foram</span> <span data-id='6'class='word'>presos</span> <span data-id='7'class='entity'>ontem</span> <span data-id='8'class='word'>em</span> <span data-id='9'class='word'>os</span> <span data-id='10'class='plc'>EUA</span> <span data-id='11'>a</span> <span data-id='12'>o</span> <span data-id='13'>tentar</span> <span data-id='14'>impedir</span> <span data-id='15'>o</span> <span data-id='16'>descarregamento</span> <span data-id='17'>de</span> <span data-id='18'>madeira</span> <span data-id='19'>brasileira</span> <span data-id='20'>em</span> <span data-id='21'>a</span> <span data-id='22'>cidade</span> <span data-id='23'>de</span> <span data-id='24'class='entity'>Savannah</span> <span data-id='25'>,</span> <span data-id='26'>em</span> <span data-id='27'>a</span> <span data-id='28'>costa</span> <span data-id='29'>de</span> <span data-id='30'>o</span> <span data-id='31-34'class='entity'>Estado de a Geórgia</span> <span data-id='35'>.</span> ",4,10,,S0,CIENCIA_2000_6391,, ,66
1293280585,False,finalized,3,7/11/2017 02:30:11,"-1 11,12,13,14,15,16 11,12,13,14,15,16",False,0.6567,Sentença sem relação subsidiária brasileira de um grupo de subsidiária brasileira de um grupo de,"<span data-id='0'>O</span> <span data-id='1'>navio</span> <span data-id='2'>trazia</span> <span data-id='3'>compensados</span> <span data-id='4'>de</span> <span data-id='5'>madeira</span> <span data-id='6'>exportados</span> <span data-id='7'>por</span> <span data-id='8'>a</span> <span data-id='9'class='org'>Selvaplac</span> <span data-id='10'class='word'>,</span> <span data-id='11'class='word'>subsidiária</span> <span data-id='12'class='word'>brasileira</span> <span data-id='13'class='word'>de</span> <span data-id='14'class='word'>um</span> <span data-id='15'class='word'>grupo</span> <span data-id='16'class='word'>de</span> <span data-id='17'class='word'>a</span> <span data-id='18'class='plc'>Malásia</span> <span data-id='19'>.</span> ",9,18,,S2,CIENCIA_2000_6391,, ,66
1293280590,False,finalized,3,7/11/2017 12:25:05,"2,3,6,8,9,10 -1 -1",True,0.653,estima que de madeira extraída em Sentença sem relação Sentença sem relação,<span data-id='0'>A</span> <span data-id='1'class='org'>União</span> <span data-id='2'class='word'>estima</span> <span data-id='3'class='word'>que</span> <span data-id='4-5'class='entity'>80 %</span> <span data-id='6'class='word'>de</span> <span data-id='7'class='word'>a</span> <span data-id='8'class='word'>madeira</span> <span data-id='9'class='word'>extraída</span> <span data-id='10'class='word'>em</span> <span data-id='11'class='word'>a</span> <span data-id='12'class='plc'>Amazônia</span> <span data-id='13'>brasileira</span> <span data-id='14'>seja</span> <span data-id='15'>ilegal</span> <span data-id='16'>.</span> ,1,12,,S7,CIENCIA_2000_6391,, ,66
1293280600,False,finalized,3,7/11/2017 17:14:31,2 2 -1,False,0.6694,( ( Sentença sem relação,"<span data-id='0'>O</span> <span data-id='1'class='org'>Ibama</span> <span data-id='2'class='word'>(</span> <span data-id='3-7'class='org'>Instituto_Brasileiro_do_Meio_Ambiente e de os Recursos_Naturais_Renováveis</span> <span data-id='8'>)</span> <span data-id='9'>aplicou</span> <span data-id='10'>,</span> <span data-id='11-13'class='entity'>desde maio passado</span> <span data-id='14'>,</span> <span data-id='15'>multas</span> <span data-id='16'>de</span> <span data-id='17'>cerca</span> <span data-id='18'>de</span> <span data-id='19-21'class='entity'>R$ 50 milhões</span> <span data-id='22'>a</span> <span data-id='23'>por</span> <span data-id='24'>o</span> <span data-id='25'>menos</span> <span data-id='26'class='entity'>200</span> <span data-id='27'>fazendeiros</span> <span data-id='28'>cujas</span> <span data-id='29'>terras</span> <span data-id='30'>estão</span> <span data-id='31'>a</span> <span data-id='32'>as</span> <span data-id='33'>margens</span> <span data-id='34'>de</span> <span data-id='35'>o</span> <span data-id='36'class='entity'>Taquari</span> <span data-id='37'>.</span> ",1,3-7,,S0,CIENCIA_2005_6515,, ,66
