id_txt	id_sent	html	id_ent1	id_ent2
CIENCIA_2005_28766	S4	<span data-id='0'>"</span> <span data-id='1'>Em</span> <span data-id='2'>testes</span> <span data-id='3'>in</span> <span data-id='4'>vitro</span> <span data-id='5'>,</span> <span data-id='6'>elas</span> <span data-id='7'>foram</span> <span data-id='8'>eficientes</span> <span data-id='9'>contra</span> <span data-id='10'>o</span> <span data-id='11'>câncer</span> <span data-id='12'>de</span> <span data-id='13'>mama</span> <span data-id='14'>,</span> <span data-id='15'>por_exemplo</span> <span data-id='16'>"</span> <span data-id='17'>,</span> <span data-id='18'>afirma</span> <span data-id='19'class='per'>Jonas_Perales</span> <span data-id='20'class='word'>,</span> <span data-id='21'class='word'>de</span> <span data-id='22'class='word'>o</span> <span data-id='23'class='org'>Laboratório_de_Toxinologia</span> <span data-id='24'>,</span> <span data-id='25'>que</span> <span data-id='26'>coordena</span> <span data-id='27'>os</span> <span data-id='28'>estudos</span> <span data-id='29'>.</span> 	23	19
CIENCIA_2005_28766	S16	<span data-id='0'>Para_Ida_Sano_Martins</span> <span data-id='1'>,</span> <span data-id='2'>que</span> <span data-id='3'>estuda</span> <span data-id='4'>a</span> <span data-id='5'>fisiologia</span> <span data-id='6'>de</span> <span data-id='7'>venenos</span> <span data-id='8'>em</span> <span data-id='9'>o</span> <span data-id='10'class='org'>Instituto_Butantan</span> <span data-id='11'class='word'>,</span> <span data-id='12'class='word'>em</span> <span data-id='13'class='plc'>São_Paulo</span> <span data-id='14'>,</span> <span data-id='15'>a</span> <span data-id='16'>estratégia</span> <span data-id='17'>poderia</span> <span data-id='18'>vencer</span> <span data-id='19'>algumas</span> <span data-id='20'>limitações</span> <span data-id='21'>de</span> <span data-id='22'>os</span> <span data-id='23'>soros</span> <span data-id='24'>antiofídicos</span> <span data-id='25'>atuais</span> <span data-id='26'>.</span> 	10	13
CIENCIA_2000_6380	S1	<span data-id='0'>A</span> <span data-id='1'>informação</span> <span data-id='2'>foi</span> <span data-id='3'>dada</span> <span data-id='4'>em</span> <span data-id='5'>a</span> <span data-id='6'>conferência</span> <span data-id='7-17'class='entity'>" de a Origem de o Universo a os Grandes_Telescópios "</span> <span data-id='18'>,</span> <span data-id='19'>ministrada</span> <span data-id='20'>ontem</span> <span data-id='21'>por</span> <span data-id='22'class='per'>João_Steiner</span> <span data-id='23'class='word'>,</span> <span data-id='24'class='word'>astrofísico</span> <span data-id='25'class='word'>de</span> <span data-id='26'class='word'>a</span> <span data-id='27'class='org'>USP</span> <span data-id='28'>,</span> <span data-id='29'>durante</span> <span data-id='30'>a</span> <span data-id='31-38'class='entity'>52ª Reunião_Anual de a Sociedade_Brasileira para o Progresso_da_Ciência</span> <span data-id='39'>.</span> 	27	22
CIENCIA_2000_6380	S2	<span data-id='0'>A</span> <span data-id='1'>reunião</span> <span data-id='2'>começou</span> <span data-id='3'>anteontem</span> <span data-id='4'>em</span> <span data-id='5'>o</span> <span data-id='6'>campus</span> <span data-id='7'>de</span> <span data-id='8'>a</span> <span data-id='9'class='org'>UnB</span> <span data-id='10'class='word'>(</span> <span data-id='11'class='org'>Universidade_de_Brasília</span> <span data-id='12'>)</span> <span data-id='13'>.</span> 	9	11
CIENCIA_2005_28755	S4	<span data-id='0'>Segundo</span> <span data-id='1'class='per'>Cassius_Vinicius_Stevani</span> <span data-id='2'class='word'>,</span> <span data-id='3'class='word'>químico</span> <span data-id='4'class='word'>de</span> <span data-id='5'class='word'>a</span> <span data-id='6'class='org'>USP</span> <span data-id='7'>que</span> <span data-id='8'>coordena</span> <span data-id='9'>os</span> <span data-id='10'>estudos</span> <span data-id='11'>,</span> <span data-id='12'>é</span> <span data-id='13'>possível</span> <span data-id='14'>que</span> <span data-id='15'>o</span> <span data-id='16'>material</span> <span data-id='17'>recolhido</span> <span data-id='18'>abranja</span> <span data-id='19'>por</span> <span data-id='20'>o</span> <span data-id='21'>menos_dez</span> <span data-id='22'>espécies</span> <span data-id='23'>novas</span> <span data-id='24'>.</span> 	6	1
CIENCIA_2005_28755	S6	<span data-id='0'>"</span> <span data-id='1'>Já</span> <span data-id='2'>temos</span> <span data-id='3'>uma</span> <span data-id='4'>descrita</span> <span data-id='5'>,</span> <span data-id='6'>a</span> <span data-id='7-8'class='entity'>Gerronema viridilucens</span> <span data-id='9'>,</span> <span data-id='10'>e</span> <span data-id='11'class='entity'>seis</span> <span data-id='12'>já</span> <span data-id='13'>estão</span> <span data-id='14'>em</span> <span data-id='15'>fase</span> <span data-id='16'>de</span> <span data-id='17'>descrição</span> <span data-id='18'>"</span> <span data-id='19'>,</span> <span data-id='20'>contou</span> <span data-id='21'class='per'>Stevani</span> <span data-id='22'class='word'>a</span> <span data-id='23'class='word'>a</span> <span data-id='24'class='org'>Folha</span> <span data-id='25'>.</span> 	24	21
CIENCIA_2005_28755	S16	<span data-id='0'>A</span> <span data-id='1'>identificação</span> <span data-id='2'>e</span> <span data-id='3'>descrição</span> <span data-id='4'>está</span> <span data-id='5'>sendo</span> <span data-id='6'>feita</span> <span data-id='7'>com</span> <span data-id='8'>a</span> <span data-id='9'>ajuda</span> <span data-id='10'>de</span> <span data-id='11'class='per'>Marina_Capelari</span> <span data-id='12'class='word'>,</span> <span data-id='13'class='word'>de</span> <span data-id='14'class='word'>o</span> <span data-id='15-17'class='org'>Instituto_de_Botânica de São_Paulo</span> <span data-id='18'>,</span> <span data-id='19'>e</span> <span data-id='20'class='entity'>Dennis_Desjardin</span> <span data-id='21'>,</span> <span data-id='22'>de</span> <span data-id='23'>a</span> <span data-id='24'class='entity'>Universidade_Estadual_de_San_Francisco</span> <span data-id='25'>(</span> <span data-id='26'class='entity'>Estados_Unidos</span> <span data-id='27'>)</span> <span data-id='28'>.</span> 	15-17	11
CIENCIA_2005_28755	S16	<span data-id='0'>A</span> <span data-id='1'>identificação</span> <span data-id='2'>e</span> <span data-id='3'>descrição</span> <span data-id='4'>está</span> <span data-id='5'>sendo</span> <span data-id='6'>feita</span> <span data-id='7'>com</span> <span data-id='8'>a</span> <span data-id='9'>ajuda</span> <span data-id='10'>de</span> <span data-id='11'class='entity'>Marina_Capelari</span> <span data-id='12'>,</span> <span data-id='13'>de</span> <span data-id='14'>o</span> <span data-id='15-17'class='org'>Instituto_de_Botânica de São_Paulo</span> <span data-id='18'class='word'>,</span> <span data-id='19'class='word'>e</span> <span data-id='20'class='per'>Dennis_Desjardin</span> <span data-id='21'>,</span> <span data-id='22'>de</span> <span data-id='23'>a</span> <span data-id='24'class='entity'>Universidade_Estadual_de_San_Francisco</span> <span data-id='25'>(</span> <span data-id='26'class='entity'>Estados_Unidos</span> <span data-id='27'>)</span> <span data-id='28'>.</span> 	15-17	20
CIENCIA_2005_28755	S16	<span data-id='0'>A</span> <span data-id='1'>identificação</span> <span data-id='2'>e</span> <span data-id='3'>descrição</span> <span data-id='4'>está</span> <span data-id='5'>sendo</span> <span data-id='6'>feita</span> <span data-id='7'>com</span> <span data-id='8'>a</span> <span data-id='9'>ajuda</span> <span data-id='10'>de</span> <span data-id='11'class='entity'>Marina_Capelari</span> <span data-id='12'>,</span> <span data-id='13'>de</span> <span data-id='14'>o</span> <span data-id='15-17'class='org'>Instituto_de_Botânica de São_Paulo</span> <span data-id='18'class='word'>,</span> <span data-id='19'class='word'>e</span> <span data-id='20'class='entity'>Dennis_Desjardin</span> <span data-id='21'class='word'>,</span> <span data-id='22'class='word'>de</span> <span data-id='23'class='word'>a</span> <span data-id='24'class='org'>Universidade_Estadual_de_San_Francisco</span> <span data-id='25'>(</span> <span data-id='26'class='entity'>Estados_Unidos</span> <span data-id='27'>)</span> <span data-id='28'>.</span> 	15-17	24
CIENCIA_2005_28755	S16	<span data-id='0'>A</span> <span data-id='1'>identificação</span> <span data-id='2'>e</span> <span data-id='3'>descrição</span> <span data-id='4'>está</span> <span data-id='5'>sendo</span> <span data-id='6'>feita</span> <span data-id='7'>com</span> <span data-id='8'>a</span> <span data-id='9'>ajuda</span> <span data-id='10'>de</span> <span data-id='11'class='entity'>Marina_Capelari</span> <span data-id='12'>,</span> <span data-id='13'>de</span> <span data-id='14'>o</span> <span data-id='15-17'class='org'>Instituto_de_Botânica de São_Paulo</span> <span data-id='18'class='word'>,</span> <span data-id='19'class='word'>e</span> <span data-id='20'class='entity'>Dennis_Desjardin</span> <span data-id='21'class='word'>,</span> <span data-id='22'class='word'>de</span> <span data-id='23'class='word'>a</span> <span data-id='24'class='entity'>Universidade_Estadual_de_San_Francisco</span> <span data-id='25'class='word'>(</span> <span data-id='26'class='plc'>Estados_Unidos</span> <span data-id='27'>)</span> <span data-id='28'>.</span> 	15-17	26
CIENCIA_2005_28755	S16	<span data-id='0'>A</span> <span data-id='1'>identificação</span> <span data-id='2'>e</span> <span data-id='3'>descrição</span> <span data-id='4'>está</span> <span data-id='5'>sendo</span> <span data-id='6'>feita</span> <span data-id='7'>com</span> <span data-id='8'>a</span> <span data-id='9'>ajuda</span> <span data-id='10'>de</span> <span data-id='11'class='per'>Marina_Capelari</span> <span data-id='12'class='word'>,</span> <span data-id='13'class='word'>de</span> <span data-id='14'class='word'>o</span> <span data-id='15-17'class='entity'>Instituto_de_Botânica de São_Paulo</span> <span data-id='18'class='word'>,</span> <span data-id='19'class='word'>e</span> <span data-id='20'class='entity'>Dennis_Desjardin</span> <span data-id='21'class='word'>,</span> <span data-id='22'class='word'>de</span> <span data-id='23'class='word'>a</span> <span data-id='24'class='org'>Universidade_Estadual_de_San_Francisco</span> <span data-id='25'>(</span> <span data-id='26'class='entity'>Estados_Unidos</span> <span data-id='27'>)</span> <span data-id='28'>.</span> 	24	11
CIENCIA_2005_28755	S16	<span data-id='0'>A</span> <span data-id='1'>identificação</span> <span data-id='2'>e</span> <span data-id='3'>descrição</span> <span data-id='4'>está</span> <span data-id='5'>sendo</span> <span data-id='6'>feita</span> <span data-id='7'>com</span> <span data-id='8'>a</span> <span data-id='9'>ajuda</span> <span data-id='10'>de</span> <span data-id='11'class='entity'>Marina_Capelari</span> <span data-id='12'>,</span> <span data-id='13'>de</span> <span data-id='14'>o</span> <span data-id='15-17'class='entity'>Instituto_de_Botânica de São_Paulo</span> <span data-id='18'>,</span> <span data-id='19'>e</span> <span data-id='20'class='per'>Dennis_Desjardin</span> <span data-id='21'class='word'>,</span> <span data-id='22'class='word'>de</span> <span data-id='23'class='word'>a</span> <span data-id='24'class='org'>Universidade_Estadual_de_San_Francisco</span> <span data-id='25'>(</span> <span data-id='26'class='entity'>Estados_Unidos</span> <span data-id='27'>)</span> <span data-id='28'>.</span> 	24	20
CIENCIA_2005_28755	S16	<span data-id='0'>A</span> <span data-id='1'>identificação</span> <span data-id='2'>e</span> <span data-id='3'>descrição</span> <span data-id='4'>está</span> <span data-id='5'>sendo</span> <span data-id='6'>feita</span> <span data-id='7'>com</span> <span data-id='8'>a</span> <span data-id='9'>ajuda</span> <span data-id='10'>de</span> <span data-id='11'class='entity'>Marina_Capelari</span> <span data-id='12'>,</span> <span data-id='13'>de</span> <span data-id='14'>o</span> <span data-id='15-17'class='entity'>Instituto_de_Botânica de São_Paulo</span> <span data-id='18'>,</span> <span data-id='19'>e</span> <span data-id='20'class='entity'>Dennis_Desjardin</span> <span data-id='21'>,</span> <span data-id='22'>de</span> <span data-id='23'>a</span> <span data-id='24'class='org'>Universidade_Estadual_de_San_Francisco</span> <span data-id='25'class='word'>(</span> <span data-id='26'class='plc'>Estados_Unidos</span> <span data-id='27'>)</span> <span data-id='28'>.</span> 	24	26
CIENCIA_2005_28764	S3	<span data-id='0'>Para</span> <span data-id='1'class='per'>Greg_Laden</span> <span data-id='2'class='word'>,</span> <span data-id='3'class='word'>de</span> <span data-id='4'class='word'>a</span> <span data-id='5'class='org'>Universidade_de_Minnesota</span> <span data-id='6'>,</span> <span data-id='7'>e</span> <span data-id='8'class='entity'>Richard_Wrangham</span> <span data-id='9'>,</span> <span data-id='10'>de</span> <span data-id='11'>a</span> <span data-id='12'class='entity'>Universidade_Harvard</span> <span data-id='13'>,</span> <span data-id='14'>raízes</span> <span data-id='15'>,</span> <span data-id='16'>tubérculos</span> <span data-id='17'>e</span> <span data-id='18'>outros</span> <span data-id='19'class='entity'>USOs</span> <span data-id='20'>(</span> <span data-id='21'>sigla</span> <span data-id='22'>em</span> <span data-id='23'>inglês</span> <span data-id='24'>para</span> <span data-id='25'>"</span> <span data-id='26'>órgãos</span> <span data-id='27'>subterrâneos</span> <span data-id='28'>de</span> <span data-id='29'>armazenamento</span> <span data-id='30'>"</span> <span data-id='31'>de</span> <span data-id='32'>as</span> <span data-id='33'>plantas</span> <span data-id='34'>)</span> <span data-id='35'>permitiram</span> <span data-id='36'>que</span> <span data-id='37'>os</span> <span data-id='38'>primeiros</span> <span data-id='39'>hominídeos</span> <span data-id='40'>,</span> <span data-id='41'>como</span> <span data-id='42'>são</span> <span data-id='43'>conhecidos</span> <span data-id='44'>os</span> <span data-id='45'>ancestrais</span> <span data-id='46'>de</span> <span data-id='47'>o</span> <span data-id='48'>homem</span> <span data-id='49'>,</span> <span data-id='50'>saíssem</span> <span data-id='51'>de</span> <span data-id='52'>a</span> <span data-id='53'>mata</span> <span data-id='54'>fechada</span> <span data-id='55'>e</span> <span data-id='56'>colonizassem</span> <span data-id='57'>ambientes</span> <span data-id='58'>abertos</span> <span data-id='59'>a_partir_de</span> <span data-id='60'>uns</span> <span data-id='61-65'class='entity'>6 milhões de anos atrás</span> <span data-id='66'>.</span> 	5	1
CIENCIA_2005_28764	S3	<span data-id='0'>Para</span> <span data-id='1'class='entity'>Greg_Laden</span> <span data-id='2'>,</span> <span data-id='3'>de</span> <span data-id='4'>a</span> <span data-id='5'class='org'>Universidade_de_Minnesota</span> <span data-id='6'class='word'>,</span> <span data-id='7'class='word'>e</span> <span data-id='8'class='per'>Richard_Wrangham</span> <span data-id='9'>,</span> <span data-id='10'>de</span> <span data-id='11'>a</span> <span data-id='12'class='entity'>Universidade_Harvard</span> <span data-id='13'>,</span> <span data-id='14'>raízes</span> <span data-id='15'>,</span> <span data-id='16'>tubérculos</span> <span data-id='17'>e</span> <span data-id='18'>outros</span> <span data-id='19'class='entity'>USOs</span> <span data-id='20'>(</span> <span data-id='21'>sigla</span> <span data-id='22'>em</span> <span data-id='23'>inglês</span> <span data-id='24'>para</span> <span data-id='25'>"</span> <span data-id='26'>órgãos</span> <span data-id='27'>subterrâneos</span> <span data-id='28'>de</span> <span data-id='29'>armazenamento</span> <span data-id='30'>"</span> <span data-id='31'>de</span> <span data-id='32'>as</span> <span data-id='33'>plantas</span> <span data-id='34'>)</span> <span data-id='35'>permitiram</span> <span data-id='36'>que</span> <span data-id='37'>os</span> <span data-id='38'>primeiros</span> <span data-id='39'>hominídeos</span> <span data-id='40'>,</span> <span data-id='41'>como</span> <span data-id='42'>são</span> <span data-id='43'>conhecidos</span> <span data-id='44'>os</span> <span data-id='45'>ancestrais</span> <span data-id='46'>de</span> <span data-id='47'>o</span> <span data-id='48'>homem</span> <span data-id='49'>,</span> <span data-id='50'>saíssem</span> <span data-id='51'>de</span> <span data-id='52'>a</span> <span data-id='53'>mata</span> <span data-id='54'>fechada</span> <span data-id='55'>e</span> <span data-id='56'>colonizassem</span> <span data-id='57'>ambientes</span> <span data-id='58'>abertos</span> <span data-id='59'>a_partir_de</span> <span data-id='60'>uns</span> <span data-id='61-65'class='entity'>6 milhões de anos atrás</span> <span data-id='66'>.</span> 	5	8
CIENCIA_2005_28764	S3	<span data-id='0'>Para</span> <span data-id='1'class='entity'>Greg_Laden</span> <span data-id='2'>,</span> <span data-id='3'>de</span> <span data-id='4'>a</span> <span data-id='5'class='org'>Universidade_de_Minnesota</span> <span data-id='6'class='word'>,</span> <span data-id='7'class='word'>e</span> <span data-id='8'class='entity'>Richard_Wrangham</span> <span data-id='9'class='word'>,</span> <span data-id='10'class='word'>de</span> <span data-id='11'class='word'>a</span> <span data-id='12'class='org'>Universidade_Harvard</span> <span data-id='13'>,</span> <span data-id='14'>raízes</span> <span data-id='15'>,</span> <span data-id='16'>tubérculos</span> <span data-id='17'>e</span> <span data-id='18'>outros</span> <span data-id='19'class='entity'>USOs</span> <span data-id='20'>(</span> <span data-id='21'>sigla</span> <span data-id='22'>em</span> <span data-id='23'>inglês</span> <span data-id='24'>para</span> <span data-id='25'>"</span> <span data-id='26'>órgãos</span> <span data-id='27'>subterrâneos</span> <span data-id='28'>de</span> <span data-id='29'>armazenamento</span> <span data-id='30'>"</span> <span data-id='31'>de</span> <span data-id='32'>as</span> <span data-id='33'>plantas</span> <span data-id='34'>)</span> <span data-id='35'>permitiram</span> <span data-id='36'>que</span> <span data-id='37'>os</span> <span data-id='38'>primeiros</span> <span data-id='39'>hominídeos</span> <span data-id='40'>,</span> <span data-id='41'>como</span> <span data-id='42'>são</span> <span data-id='43'>conhecidos</span> <span data-id='44'>os</span> <span data-id='45'>ancestrais</span> <span data-id='46'>de</span> <span data-id='47'>o</span> <span data-id='48'>homem</span> <span data-id='49'>,</span> <span data-id='50'>saíssem</span> <span data-id='51'>de</span> <span data-id='52'>a</span> <span data-id='53'>mata</span> <span data-id='54'>fechada</span> <span data-id='55'>e</span> <span data-id='56'>colonizassem</span> <span data-id='57'>ambientes</span> <span data-id='58'>abertos</span> <span data-id='59'>a_partir_de</span> <span data-id='60'>uns</span> <span data-id='61-65'class='entity'>6 milhões de anos atrás</span> <span data-id='66'>.</span> 	5	12
CIENCIA_2005_28764	S3	<span data-id='0'>Para</span> <span data-id='1'class='per'>Greg_Laden</span> <span data-id='2'class='word'>,</span> <span data-id='3'class='word'>de</span> <span data-id='4'class='word'>a</span> <span data-id='5'class='entity'>Universidade_de_Minnesota</span> <span data-id='6'class='word'>,</span> <span data-id='7'class='word'>e</span> <span data-id='8'class='entity'>Richard_Wrangham</span> <span data-id='9'class='word'>,</span> <span data-id='10'class='word'>de</span> <span data-id='11'class='word'>a</span> <span data-id='12'class='org'>Universidade_Harvard</span> <span data-id='13'>,</span> <span data-id='14'>raízes</span> <span data-id='15'>,</span> <span data-id='16'>tubérculos</span> <span data-id='17'>e</span> <span data-id='18'>outros</span> <span data-id='19'class='entity'>USOs</span> <span data-id='20'>(</span> <span data-id='21'>sigla</span> <span data-id='22'>em</span> <span data-id='23'>inglês</span> <span data-id='24'>para</span> <span data-id='25'>"</span> <span data-id='26'>órgãos</span> <span data-id='27'>subterrâneos</span> <span data-id='28'>de</span> <span data-id='29'>armazenamento</span> <span data-id='30'>"</span> <span data-id='31'>de</span> <span data-id='32'>as</span> <span data-id='33'>plantas</span> <span data-id='34'>)</span> <span data-id='35'>permitiram</span> <span data-id='36'>que</span> <span data-id='37'>os</span> <span data-id='38'>primeiros</span> <span data-id='39'>hominídeos</span> <span data-id='40'>,</span> <span data-id='41'>como</span> <span data-id='42'>são</span> <span data-id='43'>conhecidos</span> <span data-id='44'>os</span> <span data-id='45'>ancestrais</span> <span data-id='46'>de</span> <span data-id='47'>o</span> <span data-id='48'>homem</span> <span data-id='49'>,</span> <span data-id='50'>saíssem</span> <span data-id='51'>de</span> <span data-id='52'>a</span> <span data-id='53'>mata</span> <span data-id='54'>fechada</span> <span data-id='55'>e</span> <span data-id='56'>colonizassem</span> <span data-id='57'>ambientes</span> <span data-id='58'>abertos</span> <span data-id='59'>a_partir_de</span> <span data-id='60'>uns</span> <span data-id='61-65'class='entity'>6 milhões de anos atrás</span> <span data-id='66'>.</span> 	12	1
CIENCIA_2005_28764	S3	<span data-id='0'>Para</span> <span data-id='1'class='entity'>Greg_Laden</span> <span data-id='2'>,</span> <span data-id='3'>de</span> <span data-id='4'>a</span> <span data-id='5'class='entity'>Universidade_de_Minnesota</span> <span data-id='6'>,</span> <span data-id='7'>e</span> <span data-id='8'class='per'>Richard_Wrangham</span> <span data-id='9'class='word'>,</span> <span data-id='10'class='word'>de</span> <span data-id='11'class='word'>a</span> <span data-id='12'class='org'>Universidade_Harvard</span> <span data-id='13'>,</span> <span data-id='14'>raízes</span> <span data-id='15'>,</span> <span data-id='16'>tubérculos</span> <span data-id='17'>e</span> <span data-id='18'>outros</span> <span data-id='19'class='entity'>USOs</span> <span data-id='20'>(</span> <span data-id='21'>sigla</span> <span data-id='22'>em</span> <span data-id='23'>inglês</span> <span data-id='24'>para</span> <span data-id='25'>"</span> <span data-id='26'>órgãos</span> <span data-id='27'>subterrâneos</span> <span data-id='28'>de</span> <span data-id='29'>armazenamento</span> <span data-id='30'>"</span> <span data-id='31'>de</span> <span data-id='32'>as</span> <span data-id='33'>plantas</span> <span data-id='34'>)</span> <span data-id='35'>permitiram</span> <span data-id='36'>que</span> <span data-id='37'>os</span> <span data-id='38'>primeiros</span> <span data-id='39'>hominídeos</span> <span data-id='40'>,</span> <span data-id='41'>como</span> <span data-id='42'>são</span> <span data-id='43'>conhecidos</span> <span data-id='44'>os</span> <span data-id='45'>ancestrais</span> <span data-id='46'>de</span> <span data-id='47'>o</span> <span data-id='48'>homem</span> <span data-id='49'>,</span> <span data-id='50'>saíssem</span> <span data-id='51'>de</span> <span data-id='52'>a</span> <span data-id='53'>mata</span> <span data-id='54'>fechada</span> <span data-id='55'>e</span> <span data-id='56'>colonizassem</span> <span data-id='57'>ambientes</span> <span data-id='58'>abertos</span> <span data-id='59'>a_partir_de</span> <span data-id='60'>uns</span> <span data-id='61-65'class='entity'>6 milhões de anos atrás</span> <span data-id='66'>.</span> 	12	8
CIENCIA_2005_28764	S8	<span data-id='0'>É</span> <span data-id='1'>aí</span> <span data-id='2'>que</span> <span data-id='3'>a</span> <span data-id='4'>seleção</span> <span data-id='5'>geralmente</span> <span data-id='6'>vai</span> <span data-id='7'>ser</span> <span data-id='8'>mais</span> <span data-id='9'>forte</span> <span data-id='10'>"</span> <span data-id='11'>,</span> <span data-id='12'>explicou</span> <span data-id='13'class='per'>Laden</span> <span data-id='14'class='word'>a</span> <span data-id='15'class='word'>a</span> <span data-id='16'class='org'>Folha</span> <span data-id='17'>.</span> 	16	13
CIENCIA_2000_17112	S2	<span data-id='0'>A</span> <span data-id='1'>estimativa</span> <span data-id='2'>anterior</span> <span data-id='3'>,</span> <span data-id='4'>de</span> <span data-id='5'>a</span> <span data-id='6'class='org'>ONU</span> <span data-id='7'class='word'>(</span> <span data-id='8'class='org'>Organização_das_Nações_Unidas</span> <span data-id='9'>)</span> <span data-id='10'>,</span> <span data-id='11'>calculava</span> <span data-id='12'>em</span> <span data-id='13-14'class='entity'>meio bilhão</span> <span data-id='15'>o</span> <span data-id='16'>número</span> <span data-id='17'>de</span> <span data-id='18'>indivíduos</span> <span data-id='19'>expostos</span> <span data-id='20'>atualmente</span> <span data-id='21'>a</span> <span data-id='22'>o</span> <span data-id='23'>problema</span> <span data-id='24'>.</span> 	6	8
CIENCIA_2000_17112	S4	<span data-id='0'>O</span> <span data-id='1'>trabalho</span> <span data-id='2'>foi</span> <span data-id='3'>coordenado</span> <span data-id='4'>por</span> <span data-id='5'>o</span> <span data-id='6'>geocientista</span> <span data-id='7'class='per'>Charles_Vörösmarty</span> <span data-id='8'class='word'>,</span> <span data-id='9'class='word'>de</span> <span data-id='10'class='word'>a</span> <span data-id='11'class='org'>Universidade_de_New_Hampshire</span> <span data-id='12'>,</span> <span data-id='13'>em</span> <span data-id='14'>os</span> <span data-id='15'class='entity'>Estados_Unidos</span> <span data-id='16'>.</span> 	11	7
CIENCIA_2000_17112	S4	<span data-id='0'>O</span> <span data-id='1'>trabalho</span> <span data-id='2'>foi</span> <span data-id='3'>coordenado</span> <span data-id='4'>por</span> <span data-id='5'>o</span> <span data-id='6'>geocientista</span> <span data-id='7'class='entity'>Charles_Vörösmarty</span> <span data-id='8'>,</span> <span data-id='9'>de</span> <span data-id='10'>a</span> <span data-id='11'class='org'>Universidade_de_New_Hampshire</span> <span data-id='12'class='word'>,</span> <span data-id='13'class='word'>em</span> <span data-id='14'class='word'>os</span> <span data-id='15'class='plc'>Estados_Unidos</span> <span data-id='16'>.</span> 	11	15
CIENCIA_2000_17112	S15	<span data-id='0'>"</span> <span data-id='1'>A</span> <span data-id='2'>demanda</span> <span data-id='3'>aumenta</span> <span data-id='4'>de</span> <span data-id='5'>forma</span> <span data-id='6'>drástica</span> <span data-id='7'>em</span> <span data-id='8'>o</span> <span data-id='9'>mundo</span> <span data-id='10'>todo</span> <span data-id='11'>"</span> <span data-id='12'>,</span> <span data-id='13'>afirmou</span> <span data-id='14'>o</span> <span data-id='15'>especialista</span> <span data-id='16'>em</span> <span data-id='17'>recursos</span> <span data-id='18'>hídricos</span> <span data-id='19'class='per'>José_Galizia_Tundisi</span> <span data-id='20'class='word'>,</span> <span data-id='21'class='word'>de</span> <span data-id='22'class='word'>o</span> <span data-id='23'class='org'>Instituto_Internacional_de_Ecologia</span> <span data-id='24'>,</span> <span data-id='25'>em</span> <span data-id='26'class='entity'>São_Carlos</span> <span data-id='27'>(</span> <span data-id='28'class='entity'>SP</span> <span data-id='29'>)</span> <span data-id='30'>.</span> 	23	19
CIENCIA_2000_17112	S15	<span data-id='0'>"</span> <span data-id='1'>A</span> <span data-id='2'>demanda</span> <span data-id='3'>aumenta</span> <span data-id='4'>de</span> <span data-id='5'>forma</span> <span data-id='6'>drástica</span> <span data-id='7'>em</span> <span data-id='8'>o</span> <span data-id='9'>mundo</span> <span data-id='10'>todo</span> <span data-id='11'>"</span> <span data-id='12'>,</span> <span data-id='13'>afirmou</span> <span data-id='14'>o</span> <span data-id='15'>especialista</span> <span data-id='16'>em</span> <span data-id='17'>recursos</span> <span data-id='18'>hídricos</span> <span data-id='19'class='entity'>José_Galizia_Tundisi</span> <span data-id='20'>,</span> <span data-id='21'>de</span> <span data-id='22'>o</span> <span data-id='23'class='org'>Instituto_Internacional_de_Ecologia</span> <span data-id='24'class='word'>,</span> <span data-id='25'class='word'>em</span> <span data-id='26'class='plc'>São_Carlos</span> <span data-id='27'>(</span> <span data-id='28'class='entity'>SP</span> <span data-id='29'>)</span> <span data-id='30'>.</span> 	23	26
CIENCIA_2000_17112	S15	<span data-id='0'>"</span> <span data-id='1'>A</span> <span data-id='2'>demanda</span> <span data-id='3'>aumenta</span> <span data-id='4'>de</span> <span data-id='5'>forma</span> <span data-id='6'>drástica</span> <span data-id='7'>em</span> <span data-id='8'>o</span> <span data-id='9'>mundo</span> <span data-id='10'>todo</span> <span data-id='11'>"</span> <span data-id='12'>,</span> <span data-id='13'>afirmou</span> <span data-id='14'>o</span> <span data-id='15'>especialista</span> <span data-id='16'>em</span> <span data-id='17'>recursos</span> <span data-id='18'>hídricos</span> <span data-id='19'class='entity'>José_Galizia_Tundisi</span> <span data-id='20'>,</span> <span data-id='21'>de</span> <span data-id='22'>o</span> <span data-id='23'class='org'>Instituto_Internacional_de_Ecologia</span> <span data-id='24'class='word'>,</span> <span data-id='25'class='word'>em</span> <span data-id='26'class='entity'>São_Carlos</span> <span data-id='27'class='word'>(</span> <span data-id='28'class='plc'>SP</span> <span data-id='29'>)</span> <span data-id='30'>.</span> 	23	28
